agent,group,model,fit_AS,Unnamed: 0,id,fit_DB,fit_VS,fit_SG,r2,lambda,beta,tau,par
2,39,SG,343.65206915983,1200,80,346.0164307234978,362.8709357846323,344.5440603325769,0.31637261558866936,1.4836368798184734,0.006737946999085468,0.08394050135320644,18.999999999999996
1,39,AS,367.1182909925034,2160,81,366.0179040858564,404.91297678840624,367.1957796495396,0.3540910732754019,0.9687927414614741,0.37473216941257104,0.053889561538947646,
1,39,DB,367.1182909925034,2160,81,366.0179040858564,404.91297678840624,367.1957796495396,0.34966886994361684,0.9711183513877093,0.3743521256337705,0.053441219230600454,0.21428570000000002
1,39,VS,367.1182909925034,2160,81,366.0179040858564,404.91297678840624,367.1957796495396,0.3180610768477962,2.560189827993575,0.006737946999085468,0.15854674591096166,0.116
1,39,SG,367.1182909925034,2160,81,366.0179040858564,404.91297678840624,367.1957796495396,0.35241764779681983,0.9586661914761854,0.3718172201498812,0.0542556028329195,18.675614168007534
3,39,AS,332.72771914023497,13440,82,337.7286067800738,352.7974451979353,330.7342938527234,0.3805435874723787,0.8135943182605453,0.20089156571319694,0.04890904206752996,
3,39,DB,332.72771914023497,13440,82,337.7286067800738,352.7974451979353,330.7342938527234,0.3712331761702094,0.825808428179469,0.1996164477790277,0.050531984773447135,0.21438627708133762
3,39,VS,332.72771914023497,13440,82,337.7286067800738,352.7974451979353,330.7342938527234,0.34317873991402037,0.9955252499719531,0.07796732461161461,0.07547803106578356,0.116
3,39,SG,332.72771914023497,13440,82,337.7286067800738,352.7974451979353,330.7342938527234,0.38425485048477376,0.7386138266183584,0.22008891572609787,0.04489239585034795,18.458840441639882
4,39,AS,378.1483356742361,27840,83,383.1655236680236,387.94618969320265,378.02246325622673,0.29598167527086905,1.1257261936101397,0.21996012759293243,0.06706641790048062,
4,39,DB,378.1483356742361,27840,83,383.1655236680236,387.94618969320265,378.02246325622673,0.286640916756252,1.2170816523554104,0.1939543866639913,0.07270424902223055,0.21428570000000002
4,39,VS,378.1483356742361,27840,83,383.1655236680236,387.94618969320265,378.02246325622673,0.2777405034299972,1.7885682247238837,0.006737946999085468,0.12552230798224978,0.116
4,39,SG,378.1483356742361,27840,83,383.1655236680236,387.94618969320265,378.02246325622673,0.2962160184650514,1.0929769401691325,0.22180444993383236,0.06619609148692339,18.63339479282569
2,41,AS,370.8784140380633,15120,84,372.6380287369696,393.4840800381284,374.4649304085976,0.2146138323120075,0.582321362654828,0.4647834791309511,0.02745693738350444,
2,41,DB,370.8784140380633,15120,84,372.6380287369696,393.4840800381284,374.4649304085976,0.23984155315440683,0.5231378076051758,0.4800609294084477,0.021128319098814297,0.21428570000000002
2,41,VS,370.8784140380633,15120,84,372.6380287369696,393.4840800381284,374.4649304085976,0.225719824847676,1.3157435889465208,0.20512146964333688,0.07152235284350644,0.15291366056305455
2,41,SG,370.8784140380633,15120,84,372.6380287369696,393.4840800381284,374.4649304085976,0.22202975672600728,0.8782139050416415,0.34448362072731614,0.04580783023282624,18.11351400691285
1,41,AS,421.8533264557395,30000,85,408.302797564211,415.88798088751247,417.8700217942892,0.3095164645806905,1.1390127272369848,0.3008835111605207,0.06577903671422505,
1,41,DB,421.8533264557395,30000,85,408.302797564211,415.88798088751247,417.8700217942892,0.30624049884019894,0.6061801805525765,0.4780550860873575,0.03406522305401791,0.21428570000000002
1,41,VS,421.8533264557395,30000,85,408.302797564211,415.88798088751247,417.8700217942892,0.26743032640325776,1.9400903223380148,0.006737946999085468,0.11577695076369061,0.116
1,41,SG,421.8533264557395,30000,85,408.302797564211,415.88798088751247,417.8700217942892,0.3028392614606632,1.3959464766259952,0.16408199238829907,0.0856881323180875,18.999999999999996
3,41,AS,387.5158850846783,30240,86,393.3003560935392,395.0350947996668,396.231046452182,0.27854162378684444,0.7060463408094023,0.4762951911203236,0.04804107512507366,
3,41,DB,387.5158850846783,30240,86,393.3003560935392,395.0350947996668,396.231046452182,0.2677723747781413,0.7252115617452198,0.4683032697338564,0.05088842743088466,0.21428570000000002
3,41,VS,387.5158850846783,30240,86,393.3003560935392,395.0350947996668,396.231046452182,0.2645427219606744,1.818813118713833,0.1053686625951873,0.10046940222661166,0.15805989385173674
3,41,SG,387.5158850846783,30240,86,393.3003560935392,395.0350947996668,396.231046452182,0.2623161568817631,1.2600139536040893,0.2921074121662989,0.07417248299059416,18.999999999999996
4,41,AS,401.2370330808727,30960,87,400.3587165988296,400.6787453624098,394.01052001022913,0.2529962525281883,1.0016844041682786,0.49307947940151525,0.05724474036016888,
4,41,DB,401.2370330808727,30960,87,400.3587165988296,400.6787453624098,394.01052001022913,0.2546314597734284,1.0817341601143717,0.3193634855010353,0.06698562022390864,0.21428570000000002
4,41,VS,401.2370330808727,30960,87,400.3587165988296,400.6787453624098,394.01052001022913,0.25403564566360526,1.887636419460668,0.057140488612557286,0.10876593039799884,0.11814176721401035
4,41,SG,401.2370330808727,30960,87,400.3587165988296,400.6787453624098,394.01052001022913,0.26645022586528244,1.0359681367060989,0.32315115209400724,0.06364683334733183,18.999999999999996
4,42,AS,372.7732404174777,13920,88,374.0364968493572,378.1427327898191,375.5878619245983,0.4495791668895906,1.3404320119770892,0.14563970141995947,0.07164309683580634,
4,42,DB,372.7732404174777,13920,88,374.0364968493572,378.1427327898191,375.5878619245983,0.4422815610488243,1.2821652573489368,0.1609153409153146,0.06834750869465092,0.21428570000000002
4,42,VS,372.7732404174777,13920,88,374.0364968493572,378.1427327898191,375.5878619245983,0.45079042530332625,1.8043496598102526,0.007155074847085466,0.10902135852693229,0.11600626347047022
4,42,SG,372.7732404174777,13920,88,374.0364968493572,378.1427327898191,375.5878619245983,0.442345725075,1.356347831973784,0.12664458652418809,0.07425942716972599,18.727172506306403
1,42,AS,295.6467390834029,16560,89,299.5664914622264,294.9961376187297,299.53202713245514,0.21882538013717623,1.191092167602582,0.08120667267065054,0.06830185596776459,
1,42,DB,295.6467390834029,16560,89,299.5664914622264,294.9961376187297,299.53202713245514,0.1830357589535134,1.3594565331518718,0.040693680947434176,0.07734254011422717,0.21428570000000002
1,42,VS,295.6467390834029,16560,89,299.5664914622264,294.9961376187297,299.53202713245514,0.2024905168060641,1.3499568795578034,0.01351683262708501,0.0779960063222907,0.116
1,42,SG,295.6467390834029,16560,89,299.5664914622264,294.9961376187297,299.53202713245514,0.21322159828488768,1.1029435203377536,0.11042090107592818,0.06273649993646205,18.994049701295495
2,42,AS,419.59118391660496,17280,90,438.81481092975207,428.3651052268247,422.60113508760566,0.2616551191832269,0.6608045634311047,0.4013794865749146,0.032251959750937254,
2,42,DB,419.59118391660496,17280,90,438.81481092975207,428.3651052268247,422.60113508760566,0.2521385816236853,0.9419495477464179,0.28062392350915405,0.05168869910979952,0.21428570000000002
2,42,VS,419.59118391660496,17280,90,438.81481092975207,428.3651052268247,422.60113508760566,0.24272940168177629,1.6380140697458647,0.006737946999085468,0.11355175790420102,0.116
2,42,SG,419.59118391660496,17280,90,438.81481092975207,428.3651052268247,422.60113508760566,0.27127556666561453,1.1233049133846755,0.2293424660926068,0.0686284828551293,18.999999999999996
3,42,AS,396.5861086668132,28080,91,401.6977126025582,406.7516516977676,391.4186917458035,0.3059887682577399,1.010883267342437,0.342901579569264,0.05295700747729753,
3,42,DB,396.5861086668132,28080,91,401.6977126025582,406.7516516977676,391.4186917458035,0.30363689838823665,1.034744208515423,0.33412540965827253,0.05556657643105734,0.21428570000000002
3,42,VS,396.5861086668132,28080,91,401.6977126025582,406.7516516977676,391.4186917458035,0.29599210645072294,2.0959607906605022,0.006737946999085468,0.12106032435611687,0.116
3,42,SG,396.5861086668132,28080,91,401.6977126025582,406.7516516977676,391.4186917458035,0.30074864174850496,0.8201627251896447,0.39353936718064253,0.04607250824532168,18.999999999999996
1,43,AS,543.5281658592871,3600,92,407.9157467105936,431.4165190297944,416.9494758501928,-0.02703597220429496,0.47774886497597513,0.46734503426892327,0.013671973590884354,
1,43,DB,543.5281658592871,3600,92,407.9157467105936,431.4165190297944,416.9494758501928,0.2252750275902632,0.8227925167407738,0.32306637387085946,0.03768013636586519,0.22177659554373108
1,43,VS,543.5281658592871,3600,92,407.9157467105936,431.4165190297944,416.9494758501928,0.1806953436036207,1.8176780837630984,0.006737946999085468,0.12898237005366395,0.116
1,43,SG,543.5281658592871,3600,92,407.9157467105936,431.4165190297944,416.9494758501928,0.2079270691323285,1.3850323793588584,0.1276816684704314,0.08213302742725613,18.999999999999996
2,43,AS,384.39615514999525,14640,93,386.4555787246197,405.3374591762108,386.40889243472265,0.28434978644424935,1.6924169012812431,0.006737946999085468,0.07208860661637169,
2,43,DB,384.39615514999525,14640,93,386.4555787246197,405.3374591762108,386.40889243472265,0.28051565100549436,1.7270813121279986,0.007878505422433853,0.07296632587362412,0.2151392786178539
2,43,VS,384.39615514999525,14640,93,386.4555787246197,405.3374591762108,386.40889243472265,0.24536227707998665,1.699763631437072,0.006737946999085468,0.09543242727868792,0.116
2,43,SG,384.39615514999525,14640,93,386.4555787246197,405.3374591762108,386.40889243472265,0.2806025692872913,1.595645010666606,0.006737946999085468,0.07117961191598857,18.999999999999996
3,43,AS,312.51593743005253,19920,94,320.190165999544,321.90774253340817,313.1398441285885,0.41817290738997787,0.7620060235154924,0.15982661065186096,0.05096537355040134,
3,43,DB,312.51593743005253,19920,94,320.190165999544,321.90774253340817,313.1398441285885,0.40388539894055253,0.7880751680719096,0.15300130072024948,0.053669518461465254,0.21428570000000002
3,43,VS,312.51593743005253,19920,94,320.190165999544,321.90774253340817,313.1398441285885,0.40068769782728664,0.9819986476763048,0.028498233054316084,0.07078346794200167,0.116
3,43,SG,312.51593743005253,19920,94,320.190165999544,321.90774253340817,313.1398441285885,0.4170113480037455,0.7625074562151251,0.15570275608762726,0.05101312127026704,18.999999999999996
4,43,AS,486.1330497682068,25200,95,410.0155894060555,411.1614062114039,407.7910254912695,0.09494094511072552,0.9205641036386629,0.34246142690931036,0.04131991151612812,
4,43,DB,486.1330497682068,25200,95,410.0155894060555,411.1614062114039,407.7910254912695,0.23665275994986956,0.722526679606736,0.39521363079242505,0.03151381335702768,0.21428570000000002
4,43,VS,486.1330497682068,25200,95,410.0155894060555,411.1614062114039,407.7910254912695,0.2345195335102779,2.294719469835847,0.006737946999085468,0.11840721814194027,0.116
4,43,SG,486.1330497682068,25200,95,410.0155894060555,411.1614062114039,407.7910254912695,0.24079434570549138,1.3653926175625242,0.23114696902543247,0.06694550239490125,18.999999999999996
4,45,AS,364.1026536139449,1440,96,368.1583822366219,388.0184541808986,373.8165012139601,0.44398244057384706,1.4116443712232756,0.006737946999085468,0.05586228890486716,
4,45,DB,364.1026536139449,1440,96,368.1583822366219,388.0184541808986,373.8165012139601,0.4336684669564975,1.4310456568402212,0.00674808136029495,0.057798005377036936,0.21428570000000002
4,45,VS,364.1026536139449,1440,96,368.1583822366219,388.0184541808986,373.8165012139601,0.43374166398955943,1.4580302589860559,0.006737946999085468,0.08231014042723285,0.116
4,45,SG,364.1026536139449,1440,96,368.1583822366219,388.0184541808986,373.8165012139601,0.43708380509627603,1.307941017866788,0.00684239808072295,0.058150663745011634,18.97174540069336
2,45,AS,400.2395901041064,14400,97,403.9634776912394,437.6716813720884,402.2332469171477,0.25485324373314455,0.835487870710373,0.4221040346477103,0.04961651725358159,
2,45,DB,400.2395901041064,14400,97,403.9634776912394,437.6716813720884,402.2332469171477,0.247920289510568,0.8316889500148312,0.42330596155534705,0.05133195127814941,0.21428570000000002
2,45,VS,400.2395901041064,14400,97,403.9634776912394,437.6716813720884,402.2332469171477,0.18516398240503218,1.462218525736556,0.11308791858310854,0.10897936450811554,0.116
2,45,SG,400.2395901041064,14400,97,403.9634776912394,437.6716813720884,402.2332469171477,0.25114154967768987,0.8217142483857757,0.4248354199212146,0.049852941892619566,18.999999999999996
3,45,AS,403.0904545237249,18960,98,406.4214081916693,413.38833185490233,405.45647791130943,0.2495456419182346,0.8804446355471973,0.2473897462465623,0.06069399747634391,
3,45,DB,403.0904545237249,18960,98,406.4214081916693,413.38833185490233,405.45647791130943,0.2433442331063319,0.8953673327391833,0.2442499658080226,0.06311378674326933,0.21428570000000002
3,45,VS,403.0904545237249,18960,98,406.4214081916693,413.38833185490233,405.45647791130943,0.23037355080209865,1.4376070234002907,0.014784295999580529,0.12264527934133106,0.116
3,45,SG,403.0904545237249,18960,98,406.4214081916693,413.38833185490233,405.45647791130943,0.24514069374193986,0.8988541476663653,0.23546564680966892,0.06256449894400513,18.999999999999996
1,45,AS,298.6529005243524,25920,99,304.19283012645377,304.1535139108719,302.35835453404803,0.3221312483904578,1.4196616115451866,0.07503782881850704,0.06289153065630662,
1,45,DB,298.6529005243524,25920,99,304.19283012645377,304.1535139108719,302.35835453404803,0.31458048854008835,1.4748293621271393,0.06956694677367571,0.0656940806676582,0.2149305496531347
1,45,VS,298.6529005243524,25920,99,304.19283012645377,304.1535139108719,302.35835453404803,0.27760596489375217,1.4926902383513037,0.027543498375478863,0.06995685278686341,0.116
1,45,SG,298.6529005243524,25920,99,304.19283012645377,304.1535139108719,302.35835453404803,0.30404647564686393,1.4397690581197862,0.05355658362148572,0.06570906208130224,18.999999999999996
1,48,AS,369.6310411309274,10080,100,373.4709701797922,395.24283811915166,384.3991316838857,0.3118387632702471,0.5460195715589313,0.502995613536956,0.02710912710683932,
1,48,DB,369.6310411309274,10080,100,373.4709701797922,395.24283811915166,384.3991316838857,0.3046897686535172,0.7482162796765482,0.43702145506009316,0.03974415190779143,0.21428570000000002
1,48,VS,369.6310411309274,10080,100,373.4709701797922,395.24283811915166,384.3991316838857,0.26415595547260673,1.904767906729525,0.06101751079612037,0.11077991333868727,0.116
1,48,SG,369.6310411309274,10080,100,373.4709701797922,395.24283811915166,384.3991316838857,0.2843442448770775,1.0953111902840331,0.29690857069016624,0.056452194609416494,18.54301556601435
4,48,AS,395.0580741847327,24960,101,401.9931001196046,419.7612809609543,398.8184203110124,0.3208333926705158,0.8284644573870984,0.3813846771996049,0.03965165818403746,
4,48,DB,395.0580741847327,24960,101,401.9931001196046,419.7612809609543,398.8184203110124,0.32056164605925713,1.015456480775498,0.3160970336688209,0.05216115047663072,0.21428570000000002
4,48,VS,395.0580741847327,24960,101,401.9931001196046,419.7612809609543,398.8184203110124,0.30163354653565105,1.8235877196357135,0.05904844822854545,0.11720755273389669,0.116
4,48,SG,395.0580741847327,24960,101,401.9931001196046,419.7612809609543,398.8184203110124,0.31887174894635484,1.4040935898276492,0.19432888056103978,0.08538711387368678,17.86564009346482
2,48,AS,364.7997689633645,26160,102,364.9457318242206,375.11255430726015,365.8534237950945,0.426906542623648,1.027201099747708,0.2779877120666957,0.06034913504466277,
2,48,DB,364.7997689633645,26160,102,364.9457318242206,375.11255430726015,365.8534237950945,0.4216288741962737,1.0195219614654683,0.27065292129417506,0.061847020142465466,0.21428570000000002
2,48,VS,364.7997689633645,26160,102,364.9457318242206,375.11255430726015,365.8534237950945,0.415743165859141,1.0884108812372582,0.22125017978744588,0.07412902680532202,0.116
2,48,SG,364.7997689633645,26160,102,364.9457318242206,375.11255430726015,365.8534237950945,0.4213617121885812,0.9822422712461354,0.27884095674889153,0.05969831047401825,17.62379931341096
3,48,AS,307.824852678432,28320,103,310.6596390212733,313.82102095377763,310.8031393607043,0.2644999400503732,1.3677293037638365,0.006737946999085468,0.07353576806235927,
3,48,DB,307.824852678432,28320,103,310.6596390212733,313.82102095377763,310.8031393607043,0.2515886433976553,1.3647327397995277,0.006737946999085468,0.07503058626482506,0.21428570000000002
3,48,VS,307.824852678432,28320,103,310.6596390212733,313.82102095377763,310.8031393607043,0.21850870166762612,1.3598959641545072,0.006958306832260256,0.07694995749301908,0.11636271714350693
3,48,SG,307.824852678432,28320,103,310.6596390212733,313.82102095377763,310.8031393607043,0.2574991090788317,1.2916726011450095,0.006737946999085468,0.07395223145319381,18.999999999999996
2,50,AS,390.3321780438367,0,104,391.1910069824917,417.3987971799963,389.3784659720949,0.26153341310971134,1.0266897054869077,0.3286519340034366,0.049604009567917745,
2,50,DB,390.3321780438367,0,104,391.1910069824917,417.3987971799963,389.3784659720949,0.29199968686422256,1.0356831011496985,0.32462153238570984,0.049742041821476304,0.21428570000000002
2,50,VS,390.3321780438367,0,104,391.1910069824917,417.3987971799963,389.3784659720949,0.16447675148347005,1.479229703288364,0.1506119677525379,0.08611285973203937,0.116
2,50,SG,390.3321780438367,0,104,391.1910069824917,417.3987971799963,389.3784659720949,0.24599147427021778,0.9696219059537329,0.3379766203762272,0.0486993790058732,17.501800171041403
3,50,AS,339.47065297560425,4080,105,343.7322606329467,345.7291849683937,341.3126615597358,0.27329838544885743,1.0244242538158344,0.11149874560246707,0.07036909933306153,
3,50,DB,339.47065297560425,4080,105,343.7322606329467,345.7291849683937,341.3126615597358,0.27169945917157334,1.135006745618309,0.08504081411387306,0.07808843056829312,0.21603070578851302
3,50,VS,339.47065297560425,4080,105,343.7322606329467,345.7291849683937,341.3126615597358,0.22290705997509908,1.0682620530199372,0.08407398764364074,0.07552588466148476,0.116
3,50,SG,339.47065297560425,4080,105,343.7322606329467,345.7291849683937,341.3126615597358,0.27507396056496747,1.0111344948703969,0.10733831273150815,0.07015184769396388,18.999999999999996
1,50,AS,396.65148047252455,19440,106,380.2871752978024,448.78338353652725,404.9994994073534,0.3679899186215772,1.2530619860648153,0.26065366291251135,0.06329897940023825,
1,50,DB,396.65148047252455,19440,106,380.2871752978024,448.78338353652725,404.9994994073534,0.3600558631186603,0.6711838432501862,0.4440052161888355,0.02928226436642569,0.21428570000000002
1,50,VS,396.65148047252455,19440,106,380.2871752978024,448.78338353652725,404.9994994073534,0.3563380857476569,5.1606144145851705,0.006737946999085468,0.1618378381135044,0.116
1,50,SG,396.65148047252455,19440,106,380.2871752978024,448.78338353652725,404.9994994073534,0.36456055592129,5.564899244466397,0.18600834066277666,0.11886915951963399,12.176450308896982
4,50,AS,390.7476020673552,29760,107,387.3325882212631,422.1947450716869,398.8357654876483,0.2725249690471476,0.6273356504493109,0.4519497091932834,0.029432719844067663,
4,50,DB,390.7476020673552,29760,107,387.3325882212631,422.1947450716869,398.8357654876483,0.2788828770426062,0.4366744532613902,0.5144446948909476,0.014189891567456741,0.21428570000000002
4,50,VS,390.7476020673552,29760,107,387.3325882212631,422.1947450716869,398.8357654876483,0.21397819560716225,1.8524248564723054,0.006737946999085468,0.12309786476434123,0.116
4,50,SG,390.7476020673552,29760,107,387.3325882212631,422.1947450716869,398.8357654876483,0.2574668166659203,0.8947589603038482,0.37322818513467443,0.050450118835828686,18.999999999999996
2,51,AS,303.0975861853765,2640,108,307.71692272033306,318.21234674276326,306.065577899301,0.44814793326933977,1.9368126913525339,0.006737946999085468,0.06480717495496925,
2,51,DB,303.0975861853765,2640,108,307.71692272033306,318.21234674276326,306.065577899301,0.43745628070621495,1.9583832898080702,0.006737946999085468,0.06674571411127415,0.21428570000000002
2,51,VS,303.0975861853765,2640,108,307.71692272033306,318.21234674276326,306.065577899301,0.44488641964260434,1.9774930800056614,0.006737946999085468,0.07562391808657434,0.116
2,51,SG,303.0975861853765,2640,108,307.71692272033306,318.21234674276326,306.065577899301,0.4493107628936809,1.9188134708365052,0.006737946999085468,0.06359192821923325,18.999999999999996
3,51,AS,412.0118206280705,6240,109,423.4990835132377,447.4042468349952,424.4612850241406,0.4357075392776599,0.8591925247564134,0.39677452894695736,0.04719899564632278,
3,51,DB,412.0118206280705,6240,109,423.4990835132377,447.4042468349952,424.4612850241406,0.4271074814117389,1.1771842837160742,0.27998230241167227,0.06806286019790803,0.21428570000000002
3,51,VS,412.0118206280705,6240,109,423.4990835132377,447.4042468349952,424.4612850241406,0.4075676073979641,5.629993904965376,0.006737946999085468,0.209302622210762,0.116
3,51,SG,412.0118206280705,6240,109,423.4990835132377,447.4042468349952,424.4612850241406,0.4301818755179042,1.811141400399384,0.2930792380017808,0.0757083037934188,16.843938852426
1,51,AS,296.4154955098313,15840,110,302.15828725308364,298.1673475659597,295.7909065301531,0.23293627298400937,1.5656942048578653,0.03559325098775876,0.06357672416944812,
1,51,DB,296.4154955098313,15840,110,302.15828725308364,298.1673475659597,295.7909065301531,0.2115498412343655,1.5491111040639862,0.043438934801013906,0.06404721404866463,0.21428570000000002
1,51,VS,296.4154955098313,15840,110,302.15828725308364,298.1673475659597,295.7909065301531,0.16704436164749176,1.5782749150470472,0.0068561908261299135,0.06935347237209465,0.116
1,51,SG,296.4154955098313,15840,110,302.15828725308364,298.1673475659597,295.7909065301531,0.20975846089006242,1.5663895984237763,0.028401315856740248,0.0628373668917963,18.732912063249966
4,51,AS,415.9080567134647,24000,111,416.6550125013761,412.3909810448834,420.2748686503396,0.2256824486436284,1.5417772853459315,0.07669344546779455,0.09492850236756822,
4,51,DB,415.9080567134647,24000,111,416.6550125013761,412.3909810448834,420.2748686503396,0.22429180240023155,1.5639775330505996,0.07432254289589015,0.09701974197400696,0.21428570000000002
4,51,VS,415.9080567134647,24000,111,416.6550125013761,412.3909810448834,420.2748686503396,0.2322303704154519,1.7487513155373848,0.006737946999085468,0.12198994011062925,0.116
4,51,SG,415.9080567134647,24000,111,416.6550125013761,412.3909810448834,420.2748686503396,0.2175525288894548,1.4790478399453026,0.07970284666058727,0.09495086700544961,18.999999999999996
4,52,AS,451.3135917824759,720,112,453.09042002976594,479.4041439329309,480.6644277272181,0.3083108803124063,1.7887769864862901,0.4524028412916763,0.05927184525907869,
4,52,DB,451.3135917824759,720,112,453.09042002976594,479.4041439329309,480.6644277272181,0.3038952695457455,2.7684449993521967,0.44576650048384003,0.03995285047137378,0.21428570000000002
4,52,VS,451.3135917824759,720,112,453.09042002976594,479.4041439329309,480.6644277272181,0.27299820594255236,14.843926811040415,0.006737946999085468,0.4751138954023473,0.1279895281294754
4,52,SG,451.3135917824759,720,112,453.09042002976594,479.4041439329309,480.6644277272181,0.3071280237922505,12.316205893028389,0.07252805070274078,0.3425727499035732,18.999999999999996
1,52,AS,371.5259677572682,960,113,373.89771832646034,390.4934130241285,372.1613137542781,0.511706079785016,1.5121487258027586,0.07638605958275373,0.08408862753236569,
1,52,DB,371.5259677572682,960,113,373.89771832646034,390.4934130241285,372.1613137542781,0.49038007949285756,1.552143063997256,0.07389996134311388,0.08479905686799206,0.21447354630257584
1,52,VS,371.5259677572682,960,113,373.89771832646034,390.4934130241285,372.1613137542781,0.5201853633149447,1.538373863249794,0.006737946999085468,0.12545956245382833,0.116
1,52,SG,371.5259677572682,960,113,373.89771832646034,390.4934130241285,372.1613137542781,0.5115868576690713,1.5367353831980912,0.05037159012912503,0.08811292272454609,18.624692096751183
3,52,AS,367.821397895384,4800,114,369.8792263503393,402.8763463414863,368.78529857707366,0.3152078697262444,0.7976217208811731,0.2770555000284651,0.049357677367910545,
3,52,DB,367.821397895384,4800,114,369.8792263503393,402.8763463414863,368.78529857707366,0.31137670400432094,0.7739427080680399,0.27697896566028374,0.048692303936444845,0.21428570000000002
3,52,VS,367.821397895384,4800,114,369.8792263503393,402.8763463414863,368.78529857707366,0.24994425820065652,1.5974307699135004,0.006737946999085468,0.1309574619683836,0.116
3,52,SG,367.821397895384,4800,114,369.8792263503393,402.8763463414863,368.78529857707366,0.31341332594776006,0.7569164278807861,0.2830002895806565,0.04724468131887278,18.452169878722447
2,52,AS,262.2766009964116,23760,115,273.7314044209826,257.7221358043498,262.34063859761665,0.15976613186021416,0.9128978065638124,0.0257770334367209,0.06718381975839803,
2,52,DB,262.2766009964116,23760,115,273.7314044209826,257.7221358043498,262.34063859761665,0.15645811876593957,0.9392948455551289,0.025581218950755488,0.06997486513390741,0.21428570000000002
2,52,VS,262.2766009964116,23760,115,273.7314044209826,257.7221358043498,262.34063859761665,0.10746849730784039,0.902654870693254,0.006737946999085468,0.07174514262598151,0.116
2,52,SG,262.2766009964116,23760,115,273.7314044209826,257.7221358043498,262.34063859761665,0.10512216175156883,0.8984988696892697,0.024943560563082515,0.06683028151630216,18.843657669368177
1,54,AS,306.3417316110117,11760,116,310.06298192266075,305.3391467146289,307.44412763464504,0.42966774586256756,0.9635809090274071,0.05414658933546011,0.06372839253998087,
1,54,DB,306.3417316110117,11760,116,310.06298192266075,305.3391467146289,307.44412763464504,0.42273970159223184,1.0210448776378036,0.039092303225673364,0.06821522324667192,0.21428570000000002
1,54,VS,306.3417316110117,11760,116,310.06298192266075,305.3391467146289,307.44412763464504,0.43153431004535475,0.9749729302766836,0.034849763841112096,0.06735294171820608,0.116
1,54,SG,306.3417316110117,11760,116,310.06298192266075,305.3391467146289,307.44412763464504,0.4276153581392087,0.9577729050826003,0.04368369363302253,0.06465030375364145,18.999999999999996
3,54,AS,369.1818627052879,12000,117,373.2275582491448,419.86259057359376,370.2977657040935,0.268496268836954,0.7641830905088424,0.45065596973542654,0.0433343471998554,
3,54,DB,369.1818627052879,12000,117,373.2275582491448,419.86259057359376,370.2977657040935,0.2632639460991889,0.7836680141127536,0.44279228348299987,0.04507041631711325,0.21428570000000002
3,54,VS,369.1818627052879,12000,117,373.2275582491448,419.86259057359376,370.2977657040935,0.24940971539906232,2.1189856241026934,0.006737946999085468,0.1580281742937356,0.116
3,54,SG,369.1818627052879,12000,117,373.2275582491448,419.86259057359376,370.2977657040935,0.26107796174914844,0.7628218301141378,0.4425138636237911,0.04339910252011165,18.999999999999996
2,54,AS,392.9115319338133,26880,118,395.7219618125492,403.16346453666574,396.8961163973688,0.31267502198908925,1.3745184197553113,0.19618246445444418,0.07095756853757097,
2,54,DB,392.9115319338133,26880,118,395.7219618125492,403.16346453666574,396.8961163973688,0.3051429412407453,1.3697833906409824,0.19605220155101868,0.07232641669981411,0.21428570000000002
2,54,VS,392.9115319338133,26880,118,395.7219618125492,403.16346453666574,396.8961163973688,0.21832008831926317,2.086801018313144,0.006737946999085468,0.12489002639187369,0.116
2,54,SG,392.9115319338133,26880,118,395.7219618125492,403.16346453666574,396.8961163973688,0.31059748763110095,1.3144134340412745,0.2001299593507602,0.07277102494857926,18.387480650571707
4,54,AS,375.45574229113447,31200,119,383.5321098872224,413.7553600715231,385.253482153452,0.300994615706976,0.6874274937788883,0.46824020103629366,0.04115843553240205,
4,54,DB,375.45574229113447,31200,119,383.5321098872224,413.7553600715231,385.253482153452,0.28595842422207496,0.8549526424894058,0.4059824832498425,0.054421005647612215,0.21428570000000002
4,54,VS,375.45574229113447,31200,119,383.5321098872224,413.7553600715231,385.253482153452,0.22969023537844907,1.9672798678758845,0.006737946999085468,0.14369083131237417,0.116
4,54,SG,375.45574229113447,31200,119,383.5321098872224,413.7553600715231,385.253482153452,0.28275365639744515,0.9530598680766735,0.39456072684362425,0.05731834582026053,18.999999999999996
3,55,AS,321.25277695737066,3120,120,324.04320400254426,365.48453477298926,327.7873319914576,0.40664697210134804,1.2849040672816228,0.12312307309412127,0.05986417002924467,
3,55,DB,321.25277695737066,3120,120,324.04320400254426,365.48453477298926,327.7873319914576,0.4003825045663043,1.2615887648421256,0.13614480283463984,0.05875158237281401,0.21428570000000002
3,55,VS,321.25277695737066,3120,120,324.04320400254426,365.48453477298926,327.7873319914576,0.3384737363941859,1.381950796256407,0.006737946999085468,0.10633491170623849,0.116
3,55,SG,321.25277695737066,3120,120,324.04320400254426,365.48453477298926,327.7873319914576,0.41076191929804656,1.4138969515042255,0.05932814902950782,0.06999221748379791,18.999999999999996
4,55,AS,289.4353243437751,17040,121,295.47723384418373,297.5620186007964,291.9573785379118,0.3528344942359073,1.1667368343199176,0.006737946999085468,0.08195604908361326,
4,55,DB,289.4353243437751,17040,121,295.47723384418373,297.5620186007964,291.9573785379118,0.34537095494166326,1.1757156680575227,0.007896238214982736,0.0840197738668646,0.21491187643941526
